SVG파일명,철도운영기관코드,선명,역명,상행경로값,하행경로값,역SVG순서,철도운영구분코드
subway_a01_l07,S1(서울교통공사),7호선,면목,M 2755.2 1218.4 h 71.6,M 2826.7 1218.4 h 71.6,13,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,사가정,M 2826.7 1218.4 h 71.6,M 2898.3 1218.4 h 71.6,14,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,용마산,M 2898.3 1218.4 h 71.6,M 2969.9 1218.4 h 30.4 c 7.8 0 14.2 6.4 14.2 14.2 v 28.7,15,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,중곡,M 2969.9 1218.4 h 30.4 c 7.8 0 14.2 6.4 14.2 14.2 v 28.7,M 3014.5 1261.4 v 62,16,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,군자(능동),M 3014.5 1261.4 v 62,M 3014.5 1323.3 v 61.9,17,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,어린이대공원(세종대),M 3014.5 1323.3 v 61.9,M 3014.5 1385.3 v 62,18,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,건대입구,M 3014.5 1385.3 v 62,M 3014.5 1447.2 v 61.9,19,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,자양(뚝섬한강공원),M 3014.5 1447.2 v 61.9,M 3014.5 1509.1 v 62,20,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,청담,M 3014.5 1509.1 v 62,M 3014.5 1571.1 v 30 c 0 7.8 -6.4 14.2 -14.2 14.2 h -30.4,21,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,강남구청,M 3014.5 1571.1 v 30 c 0 7.8 -6.4 14.2 -14.2 14.2 h -30.4,M 2969.9 1615.3 h -70.6,22,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,학동,M 2969.9 1615.3 h -70.6,M 2899.2 1615.3 h -70.6,23,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,논현,M 2899.2 1615.3 h -70.6,M 2828.6 1615.3 H 2758,24,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,반포,M 2828.6 1615.3 H 2758,M 2758 1615.3 h -70.6,25,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,고속터미널,M 2758 1615.3 h -70.6,M 2687.3 1615.3 h -70.6,26,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,내방,M 2687.3 1615.3 h -70.6,M 2616.7 1615.3 H 2546,27,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,총신대입구(이수),M 2616.7 1615.3 H 2546,M 2546 1615.3 h -70.6,28,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,남성,M 2546 1615.3 h -70.6,M 2475.4 1615.3 h -70.6,29,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,숭실대입구(살피재),M 2475.4 1615.3 h -70.6,M 2404.7 1615.3 h -70.6,30,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,상도,M 2404.7 1615.3 h -70.6,M 2334.1 1615.3 h -70.6,31,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,장승배기,M 2334.1 1615.3 h -70.6,M 2263.5 1615.3 h -70.6,32,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,신대방삼거리,M 2263.5 1615.3 h -70.6,M 2192.8 1615.3 h -70.6,33,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,시청,M 1877.7 1216.9 h 94.5,M 1972.2 1216.9 h 94.5,1,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,을지로입구,M 1972.2 1216.9 h 94.5,M 2066.7 1216.9 h 94.5,2,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,을지로3가,M 2066.7 1216.9 h 94.5,M 2161.3 1216.9 h 94.5,3,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,을지로4가,M 2161.3 1216.9 h 94.5,M 2255.8 1216.9 h 94.5,4,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,동대문역사문화공원,M 2255.8 1216.9 h 94.5,M 2350.4 1216.9 h 94.6,5,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,신당,M 2350.4 1216.9 h 94.6,M 2444.9 1216.9 h 94.5,6,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,상왕십리,M 2444.9 1216.9 h 94.5,M 2539.4 1216.9 h 94.6,7,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,왕십리,M 2539.4 1216.9 h 94.6,M 2634 1216.9 h 30.7 c 7.8 0 14.2 6.4 14.2 14.2 v 31.1,8,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,한양대,M 2634 1216.9 h 30.7 c 7.8 0 14.2 6.4 14.2 14.2 v 31.1,M 2678.9 1262.2 v 72.1,9,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,뚝섬,M 2678.9 1262.2 v 72.1,M 2678.9 1334.3 v 81.1,10,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,성수,M 2678.9 1334.3 v 81.1,M 2678.9 1415.3 v 78.6,11,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,건대입구,M 2678.9 1415.3 v 78.6,M 2678.9 1493.9 v 72.1,12,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,구의(광진구청),M 2678.9 1493.9 v 72.1,M 2678.9 1566 v 33.6 c 0 7.8 -6.4 14.2 -14.2 14.2 H 2634,13,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,강변(동서울터미널),M 2678.9 1566 v 33.6 c 0 7.8 -6.4 14.2 -14.2 14.2 H 2634,M 2634 1613.8 h -77.9,14,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,잠실나루,M 2634 1613.8 h -77.9,M 2556.1 1613.8 h -77.9,15,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,잠실(송파구청),M 2556.1 1613.8 h -77.9,M 2478.3 1613.8 h -77.9,16,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,잠실새내,M 2478.3 1613.8 h -77.9,M 2400.4 1613.8 h -77.9,17,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,종합운동장,M 2400.4 1613.8 h -77.9,M 2322.6 1613.8 h -77.8,18,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,삼성(무역센터),M 2322.6 1613.8 h -77.8,M 2244.7 1613.8 h -77.9,19,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,선릉,M 2244.7 1613.8 h -77.9,M 2166.8 1613.8 H 2089,20,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,역삼,M 2166.8 1613.8 H 2089,M 2089 1613.8 h -77.9,21,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,강남,M 2089 1613.8 h -77.9,M 2011.1 1613.8 h -77.9,22,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,교대(법원.검찰청),M 2011.1 1613.8 h -77.9,M 1933.3 1613.8 h -77.9,23,04(도시철도)
subway_a01_l02,S1(서울교통공사),2호선,서초,M 1933.3 1613.8 h -77.9,M 1855.4 1613.8 h -77.9,24,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,영등포구청,M 1535.3 1416.9 h 51.2,M 1586.5 1416.9 h 51.2,14,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,영등포시장,M 1586.5 1416.9 h 51.2,M 1637.7 1416.9 h 51.2,15,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,응암,M 1063.1 1416.9 V 1365,M 1063.1 1416.9 h 61.2,1,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,역촌,M 1063.1 1365 v -15.7 c 0 -7.8 -6.4 -14.2 -14.2 -14.2 h -56.7,,2,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,불광,M 992.2 1335.2 h -56.7 c -7.8 0 -14.2 6.4 -14.2 14.2 v 67.5,,3,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,독바위,M 921.3 1416.9 v 67.5 c 0 7.8 6.4 14.2 14.2 14.2 h 56.7,,4,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,연신내,M 992.2 1498.6 h 56.7 c 7.8 0 14.2 -6.4 14.2 -14.2 v -17.1,,5,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,구산,M 1063.1 1467.3 v -50.4,,6,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,새절(신사),M 1063.1 1416.9 h 61.2,M 1124.2 1416.9 h 61,7,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,증산(명지대앞),M 1124.2 1416.9 h 61,M 1185.2 1416.9 h 61,8,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,디지털미디어시티,M 1185.2 1416.9 h 61,M 1246.2 1416.9 h 61,9,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,월드컵경기장(성산),M 1246.2 1416.9 h 61,M 1307.2 1416.9 h 61,10,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,마포구청,M 1307.2 1416.9 h 61,M 1368.1 1416.9 h 61,11,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,망원,M 1368.1 1416.9 h 61,M 1429.1 1416.9 h 61,12,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,합정,M 1429.1 1416.9 h 61,M 1490.1 1416.9 h 61,13,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,상수,M 1490.1 1416.9 h 61,M 1551.1 1416.9 h 61,14,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,광흥창(서강),M 1551.1 1416.9 h 61,M 1612 1416.9 h 61,15,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,대흥(서강대앞),M 1612 1416.9 h 61,M 1673 1416.9 h 61,16,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,공덕,M 1673 1416.9 h 61,M 1734 1416.9 h 61,17,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,효창공원앞,M 1734 1416.9 h 61,M 1795 1416.9 h 61,18,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,삼각지,M 1795 1416.9 h 61,M 1855.9 1416.9 h 61,19,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,녹사평(용산구청),M 1855.9 1416.9 h 61,M 1916.9 1416.9 h 61,20,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,이태원,M 1916.9 1416.9 h 61,M 1977.9 1416.9 h 61,21,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,한강진,M 1977.9 1416.9 h 61,M 2038.9 1416.9 h 61,22,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,버티고개,M 2038.9 1416.9 h 61,M 2099.8 1416.9 h 61,23,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,약수,M 2099.8 1416.9 h 61,M 2160.8 1416.9 h 61,24,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,청구,M 2160.8 1416.9 h 61,M 2221.8 1416.9 h 61,25,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,신당,M 2221.8 1416.9 h 61,M 2282.8 1416.9 h 61,26,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,동묘앞,M 2282.8 1416.9 h 61,M 2343.7 1416.9 h 61,27,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,창신,M 2343.7 1416.9 h 61,M 2404.7 1416.9 h 61,28,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,보문,M 2404.7 1416.9 h 61,M 2465.7 1416.9 h 61,29,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,안암(고대병원앞),M 2465.7 1416.9 h 61,M 2526.7 1416.9 h 61,30,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,고려대(종암),M 2526.7 1416.9 h 61,M 2587.6 1416.9 h 61,31,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,월곡(동덕여대),M 2587.6 1416.9 h 61,M 2648.6 1416.9 h 61,32,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,상월곡(한국과학기술연구원),M 2648.6 1416.9 h 61,M 2709.6 1416.9 h 61,33,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,돌곶이,M 2709.6 1416.9 h 61,M 2770.6 1416.9 h 61,34,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,석계,M 2770.6 1416.9 h 61,M 2831.5 1416.9 h 61,35,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,태릉입구,M 2831.5 1416.9 h 61,M 2892.5 1416.9 h 61,36,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,화랑대(서울여대입구),M 2892.5 1416.9 h 61,M 2953.5 1416.9 h 61,37,04(도시철도)
subway_a01_l06,S1(서울교통공사),6호선,봉화산(서울의료원),M 2953.5 1416.9 h 61,,38,04(도시철도)
subway_a01_l07,S1(서울교통공사),7호선,장암,,M 1967.9 1218.4 h 71.6,1,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,신길,M 1637.7 1416.9 h 51.2,M 1688.8 1416.9 h 51.2,16,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,여의도,M 1688.8 1416.9 h 51.2,M 1740 1416.9 h 51.2,17,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,여의나루,M 1740 1416.9 h 51.2,M 1791.2 1416.9 h 51.2,18,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,마포,M 1791.2 1416.9 h 51.2,M 1842.4 1416.9 h 51.2,19,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,공덕,M 1842.4 1416.9 h 51.2,M 1893.5 1416.9 h 51.2,20,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,애오개,M 1893.5 1416.9 h 51.2,M 1944.7 1416.9 h 51.2,21,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,충정로(경기대입구),M 1944.7 1416.9 h 51.2,M 1995.9 1416.9 h 51.2,22,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,서대문,M 1995.9 1416.9 h 51.2,M 2047 1416.9 h 51.2,23,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,광화문(세종문화회관),M 2047 1416.9 h 51.2,M 2098.2 1416.9 h 51.2,24,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,종로3가(탑골공원),M 2098.2 1416.9 h 51.2,M 2149.4 1416.9 h 51.2,25,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,을지로4가,M 2149.4 1416.9 h 51.2,M 2200.5 1416.9 h 51.2,26,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,동대문역사문화공원,M 2200.5 1416.9 h 51.2,M 2251.7 1416.9 h 51.2,27,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,청구,M 2251.7 1416.9 h 51.2,M 2302.9 1416.9 h 51.2,28,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,신금호,M 2302.9 1416.9 h 51.2,M 2354.1 1416.9 h 51.2,29,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,행당,M 2354.1 1416.9 h 51.2,M 2405.2 1416.9 h 51.2,30,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,왕십리,M 2405.2 1416.9 h 51.2,M 2456.4 1416.9 h 51.2,31,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,마장,M 2456.4 1416.9 h 51.2,M 2507.6 1416.9 h 51.2,32,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,답십리,M 2507.6 1416.9 h 51.2,M 2558.7 1416.9 h 51.2,33,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,장한평,M 2558.7 1416.9 h 51.2,M 2609.9 1416.9 h 51.2,34,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,군자(능동),M 2609.9 1416.9 h 51.2,M 2661.1 1416.9 h 51.2,35,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,아차산(어린이대공원후문),M 2661.1 1416.9 h 51.2,M 2712.2 1416.9 h 51.2,36,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,광나루(장신대),M 2712.2 1416.9 h 51.2,M 2763.4 1416.9 h 51.2,37,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,천호(풍납토성),M 2763.4 1416.9 h 51.2,M 2814.6 1416.9 h 51.2,38,04(도시철도)
subway_a01_l04,S1(서울교통공사),4호선,신용산,M 2012 1218.7 h -29.9 c -7.8 0 -14.2 6.4 -14.2 14.2 v 24.7,M 1967.9 1257.6 v 45.5,21,04(도시철도)
subway_a01_l04,S1(서울교통공사),4호선,이촌(국립중앙박물관),M 1967.9 1257.6 v 45.5,M 1967.9 1303.1 v 45.5,22,04(도시철도)
subway_a01_l04,S1(서울교통공사),4호선,동작(현충원),M 1967.9 1303.1 v 45.5,M 1967.9 1348.6 v 45.5,23,04(도시철도)
subway_a01_l04,S1(서울교통공사),4호선,총신대입구(이수),M 1967.9 1348.6 v 45.5,M 1967.9 1394.1 v 45.5,24,04(도시철도)
subway_a01_l04,S1(서울교통공사),4호선,사당,M 1967.9 1394.1 v 45.5,M 1967.9 1439.6 v 45.5,25,04(도시철도)
subway_a01_l04,S1(서울교통공사),4호선,남태령,M 1967.9 1439.6 v 45.5,M 1967.9 1485.1 v 45.5,26,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,방화,,M 921.3 1416.9 h 51.1,1,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,개화산,M 921.3 1416.9 h 51.1,M 972.5 1416.9 h 51.2,2,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,김포공항,M 972.5 1416.9 h 51.2,M 1023.6 1416.9 h 51.2,3,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,송정,M 1023.6 1416.9 h 51.2,M 1074.8 1416.9 h 51.2,4,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,마곡,M 1074.8 1416.9 h 51.2,M 1126 1416.9 h 51.2,5,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,발산,M 1126 1416.9 h 51.2,M 1177.2 1416.9 h 51.2,6,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,우장산,M 1177.2 1416.9 h 51.2,M 1228.3 1416.9 h 51.2,7,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,화곡,M 1228.3 1416.9 h 51.2,M 1279.5 1416.9 h 51.2,8,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,까치산,M 1279.5 1416.9 h 51.2,M 1330.7 1416.9 h 51.2,9,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,신정(은행정),M 1330.7 1416.9 h 51.2,M 1381.8 1416.9 h 51.2,10,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,목동,M 1381.8 1416.9 h 51.2,M 1433 1416.9 h 51.2,11,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,오목교(목동운동장앞),M 1433 1416.9 h 51.2,M 1484.2 1416.9 h 51.2,12,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,양평,M 1484.2 1416.9 h 51.2,M 1535.3 1416.9 h 51.2,13,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,영등포구청,M 1535.3 1416.9 h 51.2,M 1586.5 1416.9 h 51.2,14,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,영등포시장,M 1586.5 1416.9 h 51.2,M 1637.7 1416.9 h 51.2,15,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,신길,M 1637.7 1416.9 h 51.2,M 1688.8 1416.9 h 51.2,16,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,여의도,M 1688.8 1416.9 h 51.2,M 1740 1416.9 h 51.2,17,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,여의나루,M 1740 1416.9 h 51.2,M 1791.2 1416.9 h 51.2,18,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,마포,M 1791.2 1416.9 h 51.2,M 1842.4 1416.9 h 51.2,19,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,공덕,M 1842.4 1416.9 h 51.2,M 1893.5 1416.9 h 51.2,20,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,애오개,M 1893.5 1416.9 h 51.2,M 1944.7 1416.9 h 51.2,21,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,충정로(경기대입구),M 1944.7 1416.9 h 51.2,M 1995.9 1416.9 h 51.2,22,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,서대문,M 1995.9 1416.9 h 51.2,M 2047 1416.9 h 51.2,23,04(도시철도)
subway_a01_l04,S1(서울교통공사),4호선,쌍문,M 2856.2 1218.7 h -52.8,M 2803.4 1218.7 h -52.8,5,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,광화문(세종문화회관),M 2047 1416.9 h 51.2,M 2098.2 1416.9 h 51.2,24,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,종로3가(탑골공원),M 2098.2 1416.9 h 51.2,M 2149.4 1416.9 h 51.2,25,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,을지로4가,M 2149.4 1416.9 h 51.2,M 2200.5 1416.9 h 51.2,26,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,동대문역사문화공원,M 2200.5 1416.9 h 51.2,M 2251.7 1416.9 h 51.2,27,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,청구,M 2251.7 1416.9 h 51.2,M 2302.9 1416.9 h 51.2,28,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,신금호,M 2302.9 1416.9 h 51.2,M 2354.1 1416.9 h 51.2,29,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,행당,M 2354.1 1416.9 h 51.2,M 2405.2 1416.9 h 51.2,30,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,왕십리,M 2405.2 1416.9 h 51.2,M 2456.4 1416.9 h 51.2,31,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,마장,M 2456.4 1416.9 h 51.2,M 2507.6 1416.9 h 51.2,32,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,답십리,M 2507.6 1416.9 h 51.2,M 2558.7 1416.9 h 51.2,33,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,장한평,M 2558.7 1416.9 h 51.2,M 2609.9 1416.9 h 51.2,34,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,군자(능동),M 2609.9 1416.9 h 51.2,M 2661.1 1416.9 h 51.2,35,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,아차산(어린이대공원후문),M 2661.1 1416.9 h 51.2,M 2712.2 1416.9 h 51.2,36,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,광나루(장신대),M 2712.2 1416.9 h 51.2,M 2763.4 1416.9 h 51.2,37,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,천호(풍납토성),M 2763.4 1416.9 h 51.2,M 2814.6 1416.9 h 51.2,38,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,강동,M 2814.6 1416.9 h 51.2,M 2865.8 1416.9 v -56.2,39,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,길동,M 2865.8 1416.9 v -56.2,M 2865.8 1360.6 V 1306,40,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,굽은다리(강동구민회관앞),M 2865.8 1360.6 V 1306,M 2865.8 1306 v -54.6,41,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,명일,M 2865.8 1306 v -54.6,M 2865.8 1251.4 v -18.8 c 0 -7.8 6.4 -14.2 14.2 -14.2 c 0 0 20.7 0 56.7 0,42,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,고덕,M 2865.8 1251.4 v -18.8 c 0 -7.8 6.4 -14.2 14.2 -14.2 c 0 0 20.7 0 56.7 0,M 2936.7 1218.4 c 38.3 0 77.8 0 77.8 0,43,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,상일동,M 2936.7 1218.4 c 38.3 0 77.8 0 77.8 0,,44,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,방화,,M 921.3 1416.9 h 51.1,1,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,개화산,M 921.3 1416.9 h 51.1,M 972.5 1416.9 h 51.2,2,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,김포공항,M 972.5 1416.9 h 51.2,M 1023.6 1416.9 h 51.2,3,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,송정,M 1023.6 1416.9 h 51.2,M 1074.8 1416.9 h 51.2,4,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,마곡,M 1074.8 1416.9 h 51.2,M 1126 1416.9 h 51.2,5,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,발산,M 1126 1416.9 h 51.2,M 1177.2 1416.9 h 51.2,6,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,우장산,M 1177.2 1416.9 h 51.2,M 1228.3 1416.9 h 51.2,7,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,화곡,M 1228.3 1416.9 h 51.2,M 1279.5 1416.9 h 51.2,8,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,까치산,M 1279.5 1416.9 h 51.2,M 1330.7 1416.9 h 51.2,9,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,신정(은행정),M 1330.7 1416.9 h 51.2,M 1381.8 1416.9 h 51.2,10,04(도시철도)
subway_a01_l05,S1(서울교통공사),5호선,목동,M 1381.8 1416.9 h 51.2,M 1433 1416.9 h 51.2,11,04(도시철도)
